지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
266,광양시,2023-03-11,14.4,8.3,713,22.2,1434,,,,,,,5.8,230,1403,3.1,230,1306,1.1,966,270,8.8,38,1458,71.1,11.4,1012.7,1024.8,920,1022,1443,1023.3,11.8,7.8,1200,2.53,15.39,,,,,,4.6,.6,17.5,5.6,15.7,14.1,13.6,12.8,,,,,,2.4,3.4,,,
266,광양시,2023-03-12,9.1,1.7,2348,18.2,1132,,,,,,10.2,18.3,290,1400,10.5,290,1410,3.5,3024,290,4.8,45,2351,75.9,9.5,1009.7,1023.9,2307,1015.9,1313,1020.5,11.8,.1,1100,1.08,5.41,,,,,,6.6,3.4,9.9,.6,9.5,12.1,13,12.9,,,,,,1.8,2.6,,,
266,광양시,2023-03-13,5.5,0,437,13,1617,,,,,,,13.1,270,14,6.1,320,917,3,2597,290,-10.2,18,1429,32.6,2.8,1012,1025.5,743,1020.3,1652,1023,11.9,10.7,1200,3.1,22.03,,,,,,.8,0,6.7,-1.5,6,8.3,9.7,10.3,,,,,,3.5,5,,,
266,광양시,2023-03-14,9,1.9,718,15.8,1436,,,,,,,6.9,250,1222,3.9,200,1527,1.5,1281,230,.1,32,1008,54.4,6.4,1010.3,1022.4,756,1019.3,1519,1021.1,11.9,10.7,1200,3.06,21.64,,,,,,2,1.3,11.8,-.3,10.3,9.9,10.2,10.1,,,,,,3.1,4.4,,,
266,광양시,2023-03-15,14.5,7.5,37,22.1,1437,,,,,,,8.9,230,1507,4.8,250,1612,1.7,1491,250,7.1,38,1420,63.6,10.1,1010.7,1022.6,2359,1019.5,1431,1021.2,11.9,9.7,1200,3.08,21.08,,,,,,5.5,2.5,15.5,4.9,15.3,12.8,12.1,11.3,,,,,,3.8,5.5,,,
266,광양시,2023-03-16,12.3,7.7,719,18.4,1647,,,,,,,8.2,70,943,4.2,70,946,1.9,1615,90,-.6,13,1651,46,6.2,1014.4,1027.5,1011,1022.3,246,1025.1,12,9.3,1200,3.03,20.28,,,,,,5.5,.8,14.6,5.9,15.1,13.6,13.3,12.5,,,,,,4,5.7,,,
266,광양시,2023-03-17,10.5,8.2,650,13.2,1157,,,,,,,9.7,90,618,5.1,70,624,1.9,1630,70,-3,21,946,41.5,5.2,1011.8,1025.8,6,1019.4,2341,1022.5,12,2,900,1.89,9.32,,,,,,9.1,6.1,11.4,6.2,10.7,11.7,12.4,12.3,,,,,,2,2.9,,,
266,광양시,2023-03-18,12,8.1,2344,19.5,1501,,,,,,,10.7,290,1911,6.2,290,1915,2,1717,290,-1.5,17,1417,43.5,5.7,1007.3,1019.6,2326,1015,1546,1017.9,12,6.6,1200,3.07,17.78,,,,,,4.3,3.6,13.9,5.2,14.7,13.2,12.7,12.1,,,,,,4.1,5.8,,,
266,광양시,2023-03-19,10.7,4.4,713,18.1,1450,,,,,,,6.2,230,1722,3.4,270,35,1.6,1362,290,-1.8,20,1513,43.9,5.4,1009.1,1022.5,908,1017.3,1603,1019.7,12.1,10.1,1200,3.08,21.54,,,,,,1.8,0,13.6,1.8,13.3,12.8,12.8,12.4,,,,,,3.7,5.3,,,
266,광양시,2023-03-20,11.7,5.1,630,18.2,1452,,,,,,,7.8,160,1423,3.8,180,1422,1.5,1263,250,1.9,27,1148,54,7.1,1005.8,1018.7,100,1014,1720,1016.4,12.1,8.8,1200,3.06,20.21,,,,,,5.9,1,14.3,2.6,13.7,13.1,13.1,12.6,,,,,,3.9,5.5,,,
266,광양시,2023-03-21,13.9,10.3,103,19,1537,,,,,,,6.3,70,927,3.9,70,931,1.5,1286,90,4.8,29,1319,56.3,8.7,1001.8,1015.4,1,1010.1,1526,1012.3,12.1,0,1200,1.74,9.49,,,,,,5.8,4.8,14.9,8.6,15.2,13.9,13.7,13.1,,,,,,2.2,3.2,,,
266,광양시,2023-03-22,15.6,12.7,1,18.3,1507,,,,,,2.5,9.1,70,2343,4.8,70,115,2.7,2372,70,12.6,70,1110,82.9,14.6,1000,1012.7,905,1007.5,2355,1010.3,12.2,0,1000,1.15,5.92,,,,,,8.1,4.9,15.1,9.5,15.2,14.2,13.9,13.3,,,,,,1.2,1.7,,,
266,광양시,2023-03-23,16.2,14.7,1,18.5,1604,,,,,,19.6,9.8,70,252,4.6,70,23,1.4,1181,70,15,85,1139,93.1,17,995.6,1010.8,2351,1003.3,521,1005.9,12.2,0,1100,1.27,4.11,,,,,,9.6,3,16,14.5,15.9,15.3,14.8,13.9,,,,,,.7,1.1,,,
266,광양시,2023-03-24,12.7,9.2,2354,15,1,,,,,,20.4,5.1,70,1946,3.1,70,2341,1.4,1203,270,12.3,95,1236,97.5,14.4,1004.6,1020,2352,1010.7,313,1015.2,12.3,0,1100,.46,2.33,,,,,,8.6,6.1,14.5,10.7,14.2,14.7,14.8,14.3,,,,,,.6,.9,,,
266,광양시,2023-03-25,11.1,8.1,634,15.3,1333,,,,,,1.1,8.4,70,830,4.4,90,832,2.1,1803,70,6.9,55,1341,76.5,10,1008.3,1021.2,1026,1017.3,1902,1018.9,12.3,3.5,1300,2.47,13.25,,,,,,8.4,4.9,13.8,7.9,13.4,13.5,13.7,13.5,,,,,,1.9,2.7,,,
266,광양시,2023-03-26,12,7.4,2357,18.8,1520,,,,,,0,10.6,290,1758,6.6,270,1739,2.2,1933,290,3.2,31,1643,59,8.2,1005.7,1019.5,2320,1013.8,1520,1016.3,12.3,7.9,1300,3.03,19.59,,,,,,5.3,1.9,14,6.2,14.4,14.1,14.1,13.6,,,,,,4.1,5.9,,,
266,광양시,2023-03-27,10.8,4,645,18.2,1609,,,,,,,8.3,290,1901,4.6,320,2037,2,1719,290,-6.7,13,1629,29.9,3.7,1009.9,1023,2305,1018.4,221,1020.6,12.4,10.9,1200,3.38,24.59,,,,,,2.3,.4,12,3.8,11,12.4,13.1,13.2,,,,,,4.7,6.7,,,
266,광양시,2023-03-28,11.9,4.4,603,19.3,1544,,,,,,,7.3,270,1438,3.4,270,1447,1.6,1393,290,-1.2,23,1415,42.1,5.7,1013.3,1026.4,857,1021.8,1638,1024,12.4,10.2,1200,3.04,22.23,,,,,,1.3,.4,12.7,2.5,11.6,12.4,12.9,12.9,,,,,,3.9,5.6,,,
266,광양시,2023-03-29,13.4,6.3,635,20.7,1455,,,,,,,6.1,90,1012,3.4,180,1351,1.6,1349,320,2,16,1456,50.1,7.2,1011.8,1024.3,1003,1020.1,1629,1022.4,12.5,10.9,1200,3.23,22.55,,,,,,1.3,.1,14.9,4.4,14,13.6,13.7,13.3,,,,,,3.9,5.6,,,
266,광양시,2023-03-30,14.8,7.7,632,21.8,1440,,,,,,,4.6,110,1132,2.9,90,1141,1.2,1061,290,2.4,20,1436,46.9,7.3,1009.1,1022,41,1017.3,1551,1019.6,12.5,6.3,1200,2.77,16.76,,,,,,7.3,.5,14.5,5.9,14.3,13.9,14.1,13.7,,,,,,3.4,4.8,,,
266,광양시,2023-03-31,16.9,10.2,634,25.1,1427,,,,,,,6.5,180,1437,4.3,160,1509,1.3,1150,90,.7,12,1405,37.1,6.5,1007.5,1020,725,1015,1607,1017.9,12.5,10.8,1200,3.29,23.76,,,,,,1,.3,18.2,6.8,17.6,15.9,15.3,14.4,,,,,,5.5,7.8,,,
